@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_nocase

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'map-reduce  yarn.resourcemanager.address  execute  While  Job  Tracker  Is  Shutdown  add  Record  To  Wf  Action  Table  Make  the  max  number  of  retries  lower  so  the  test  won\'t  take  as  long  conf  Workflow  Instance  It  should  now  continue  and  finish  with  SUCCEEDED  get  Job  context  wait  For  init  get  Status  Str  job0  job2  launcher  Job2  job1  RUNNING  parse  Xml  destroy  mapper  Id  test  Action  Check  Transient  During  MR  Action  execute  job  Id  1  max  Retries  Disable  Action  Checker  Service  so  it  doesn\'t  interfere  by  triggering  any  extra  Action  Check  X  Commands  Workflow  Action  SUSPENDED  SUCCEEDED  action  Id  evaluate  Job  ID  set  Classes  To  Be  Excluded  Now   shutdown  the  job  tracker  to  pretend  it  has  gone  down  during  the  map-reduce  job  launcher  Id  START_  MANUAL  assert  False  action  Executor  user.name  get  Id  original  Mapper  Id  get  External  Id  create  Base  Hadoop  Conf  has  Id  Swap  action1a  create  Job  Conf  action1b  sleep  is  Successful  add  Record  To  Wf  Job  Table  assert  True  Launcher  Mapper  get  Retries  get  When  using  YARN   skip  this  test  because  it  relies  on  shutting  down  the  job  tracker   which  isn\'t  used  in  YARN  Workflow  Job  launcher  Job  get  Conf  Xml  Utils  for  Name  wf  Action  Get  Cmd  oozie.action.retries.max  org.apache.oozie.service.  Action  Checker  Service  assert  Equals  services  mr  Job  get  External  Status  Integer  call  original  Launcher  Id  Services  create  Job  Client  set  System  Property  equals  to  String  action0  job  Client  action1  action2  jpa  Service  user  action3  action4  is  Complete  action5  map-reduce  yarn.resourcemanager.address  executeWhileJobTrackerIsShutdown  addRecordToWfActionTable   Make the max number of retries lower so the test won\'t take as long  conf  WorkflowInstance   It should now continue and finish with SUCCEEDED  getJob  context  waitFor  init  getStatusStr  job0  job2  launcherJob2  job1  RUNNING  parseXml  destroy  mapperId  testActionCheckTransientDuringMRAction  execute  jobId  1  maxRetries   Disable ActionCheckerService so it doesn\'t interfere by triggering any extra ActionCheckXCommands  WorkflowAction  SUSPENDED  SUCCEEDED  actionId  evaluate  JobID  setClassesToBeExcluded   Now  shutdown the job tracker to pretend it has gone down during the map-reduce job  launcherId  START_MANUAL  assertFalse  actionExecutor  user.name  getId  originalMapperId  getExternalId  createBaseHadoopConf  hasIdSwap  action1a  createJobConf  action1b  sleep  isSuccessful  addRecordToWfJobTable  assertTrue  LauncherMapper  getRetries  get   When using YARN  skip this test because it relies on shutting down the job tracker  which isn\'t used in YARN  WorkflowJob  launcherJob  getConf  XmlUtils  forName  wfActionGetCmd  oozie.action.retries.max  org.apache.oozie.service.ActionCheckerService  assertEquals  services  mrJob  getExternalStatus  Integer  call  originalLauncherId  Services  createJobClient  setSystemProperty  equals  toString  action0  jobClient  action1  action2  jpaService  user  action3  action4  isComplete  action5',Flakey
'get  Value  Assert  Deadline  1969-12-31  T17:00:01.000  MST  assert  Equals  parse  deadline  test  Parse  getValue  Assert  Deadline  1969-12-31T17:00:01.000 MST  assertEquals  parse  deadline  testParse',Non_Flakey
'check  Coord  Action  test  Action  Input  Check  get  Time  TZ  /2009/01/29/  get  Id  -  Test  Coord  Action  Input  Check  X  Command-  C  Date  Utils  /2009/01/15/  parse  Date  Oozie  TZ  2009-02-02  T23:59  add  Record  To  Coord  Job  Table  call  job  Id  @1  2009-02-01  T23:59  get  Test  Case  Dir  create  Dir  0000000-  start  Time  end  Time  job  checkCoordAction  testActionInputCheck  getTime  TZ  /2009/01/29/  getId  -TestCoordActionInputCheckXCommand-C  DateUtils  /2009/01/15/  parseDateOozieTZ  2009-02-02T23:59  addRecordToCoordJobTable  call  jobId  @1  2009-02-01T23:59  getTestCaseDir  createDir  0000000-  startTime  endTime  job',Flakey
'prim  Short  Validation  Should  Work  has  Field  Violation  then  Return  invoke  when  param1  assert  True  context  create  verify  prim  Short  Param  mock  Controller  validation  blah  get  Parameter  primShortValidationShouldWork  hasFieldViolation  thenReturn  invoke  when  param1  assertTrue  context  create  verify  primShortParam  mockController  validation  blah  getParameter',Non_Flakey
'test  permissions  on  files  that  do  not  exist  cluster  data  GROUP_  NAMES  conf  fin  set  Owner  wait  Active  CHILD_  FILE1  bar  CHILD_  FILE2  /foo/bar  File  System  create  write  illegal  file  creation  info  User  Group  Information  create  User  For  Testing  DFS  Config  Keys  read  CHILD_  DIR2  LOG  this  user  does  not  throw  an  exception.  CHILD_  DIR1  /  following  dir/file  creations  are  legal  num  Data  Nodes  mkdirs  GOOD:  got  can  Mkdirs  following  read  is  legal  shutdown  nnfs  illegal  mkdir  assert  False  foo  can  Rename  ROOT_  PATH  test  illegal  file/dir  creation  out  next  Bytes  FILE_  LEN  assert  True  get  777  test  File  Permision  set  Permission  close  data  In  DFS  Test  Util  illegal  file  open  user  Group  Info  e  bytes  Read  assert  Equals  USER_  NAME  can  Create  userfs  build  get  File  System  As  700  RENAME_  PATH  can  Open  exists  RAN  open  set  Boolean   test permissions on files that do not exist  cluster  data  GROUP_NAMES  conf  fin  setOwner  waitActive  CHILD_FILE1  bar  CHILD_FILE2  /foo/bar  FileSystem  create  write   illegal file creation  info  UserGroupInformation  createUserForTesting  DFSConfigKeys  read  CHILD_DIR2  LOG   this user does not throw an exception.  CHILD_DIR1  /   following dir/file creations are legal  numDataNodes  mkdirs  GOOD: got   canMkdirs   following read is legal  shutdown  nnfs   illegal mkdir  assertFalse  foo  canRename  ROOT_PATH   test illegal file/dir creation  out  nextBytes  FILE_LEN  assertTrue  get  777  testFilePermision  setPermission  close  dataIn  DFSTestUtil   illegal file open  userGroupInfo  e  bytesRead  assertEquals  USER_NAME  canCreate  userfs  build  getFileSystemAs  700  RENAME_PATH  canOpen  exists  RAN  open  setBoolean',Flakey
'INPUT_  BUFFER_  LEN  read  rw  f  HALFWAY  assert  Equals  delete  Byte  Buffer  seek  output  input  buf  IO  Utils  rewind  get  Channel  raf  exists  test  Write  Fully  fc  wrap  close  write  Fully  TEST_  FILE_  NAME  INPUT_BUFFER_LEN  read  rw  f  HALFWAY  assertEquals  delete  ByteBuffer  seek  output  input  buf  IOUtils  rewind  getChannel  raf  exists  testWriteFully  fc  wrap  close  writeFully  TEST_FILE_NAME',Non_Flakey
'Unexpected  Exception  add  Node  def  j2  seven  f2  three  two  as  List  invoke  Fork  Join  four  dummy  Conf  end  five  six  print  Stack  Trace  e  f  one  j  k  kill  fail  f->(2 3)  2->f2  3->j  f2->(4 5 6)  (4 5 6)->j2  j2->7  7->j  parser  test  Wf  <worklfow-app/>  test  Nested  Fork  Join  Arrays  Unexpected Exception  addNode  def  j2  seven  f2  three  two  asList  invokeForkJoin  four  dummyConf  end  five  six  printStackTrace  e  f  one  j  k  kill  fail         f->(2 3)       2->f2       3->j       f2->(4 5 6)       (4 5 6)->j2       j2->7       7->j        parser  testWf  <worklfow-app/>  testNestedForkJoin  Arrays',Flakey
'process  default  Processor  interpretation  Context  assert  Equals  check  Error  tag  Name  assert  True  set  Value  context  end  no  Name  v1  property  Action  get  Status  Manager  value  begin  get  Count  atts  top  Model  process  defaultProcessor  interpretationContext  assertEquals  checkError  tagName  assertTrue  setValue  context  end  noName  v1  propertyAction  getStatusManager  value  begin  getCount  atts  topModel',Non_Flakey
'MILLISECONDS  write  Lock  ensure  time  for  operations  to  start  blocking  expected  channel  store  Executors  futures  new  Cached  Thread  Pool  get  Cause  sleep  Uninterruptibly  WRITE  READ  fail  queue  All  Blocking  Operations  assert  True  executor  future  get  lock  ensure  all  operations  on  the  channel  will  block  Uninterruptibles  close  test  Asynchronous  Close  MILLISECONDS  writeLock   ensure time for operations to start blocking  expected  channel  store  Executors  futures  newCachedThreadPool  getCause  sleepUninterruptibly  WRITE  READ  fail  queueAllBlockingOperations  assertTrue  executor  future  get  lock   ensure all operations on the channel will block  Uninterruptibles  close  testAsynchronousClose',Flakey
'encode  0  0  1  0  0  1  1  1  0  0  0  1  0  1  0  0  1  0  1  0  0  test  Encode  Shiftjis  Numeric  0  0  0  0  0  0  0  0  1  1  1  1  1  0  0  0  0  0  0  0  0  1  0  0  0  0  0  1  0  1  1  0  1  1  1  1  0  0  1  0  1  0  mode:  NUMERIC  mask  Pattern:  2  0  1  1  0  1  1  1  1  0  1  1  1  0  1  0  0  1  1  0  1  1  <<  >>  0  0  0  0  0  0  0  0  1  1  0  1  1  1  1  0  0  1  0  0  0  put  1  0  0  0  0  0  1  0  1  1  0  0  1  0  1  0  0  0  0  0  1  1  1  1  1  1  1  1  0  0  1  1  0  1  0  1  1  1  1  1  1  1  1  0  1  1  1  0  1  0  1  1  1  0  1  0  0  1  0  0  1  0  0  1  1  1  1  1  1  1  0  1  1  0  1  0  1  0  0  1  1  1  0  0  Encode  Hint  Type  0123  qr  Code  1  0  1  1  1  0  1  0  1  0  0  0  0  0  1  0  1  1  1  0  1  Encoder  1  0  1  1  1  1  1  0  0  1  1  0  1  0  1  1  1  1  1  0  0  1  0  0  0  0  0  1  0  0  0  1  0  0  0  0  1  1  0  1  1  0  1  0  1  1  1  0  1  0  1  1  0  1  0  1  0  0  1  1  1  0  0  Shift_  JIS  1  0  1  1  1  0  1  0  1  1  0  1  1  0  1  0  1  1  1  0  1  matrix:  hints  expected  ec  Level:  M  assert  Equals  1  0  1  1  1  0  1  0  1  0  1  0  1  0  0  1  0  0  1  0  0  version:  1  1  0  0  0  0  0  1  0  0  1  0  0  1  0  1  0  0  0  0  0  1  1  1  1  1  1  1  1  0  0  0  1  0  1  0  1  1  0  0  0  0  0  1  1  0  0  0  1  0  0  1  0  1  0  1  0  0  1  0  0  1  0  0  to  String  1  1  1  1  1  1  1  0  1  0  1  0  1  0  1  1  1  1  1  1  1  Error  Correction  Level  1  0  1  1  1  0  1  0  1  0  1  1  1  0  1  0  1  1  1  0  1  1  0  1  1  0  1  0  1  0  0  1  0  0  0  0  1  1  0  1  0  0  encode   0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 0 1 0 1 0 0    testEncodeShiftjisNumeric   0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0     1 0 0 0 0 0 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0     mode: NUMERIC     maskPattern: 2     0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 1    <<    >>     0 0 0 0 0 0 0 0 1 1 0 1 1 1 1 0 0 1 0 0 0    put   1 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1     1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 1 1     1 0 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 1 0 0     1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0    EncodeHintType  0123  qrCode   1 0 1 1 1 0 1 0 1 0 0 0 0 0 1 0 1 1 1 0 1    Encoder   1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 1 1 1 0 0     1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 1 0 1 1 0     1 0 1 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 1 0 0    Shift_JIS   1 0 1 1 1 0 1 0 1 1 0 1 1 0 1 0 1 1 1 0 1     matrix:    hints  expected   ecLevel: M    assertEquals   1 0 1 1 1 0 1 0 1 0 1 0 1 0 0 1 0 0 1 0 0     version: 1     1 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 1     1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 0     1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0    toString   1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 1 1 1 1    ErrorCorrectionLevel   1 0 1 1 1 0 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1     1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0',Non_Flakey
'<name>a</name>  expected  B  validate  And  Parse  </prepare>  </property>  replace  All  <configuration>  <arg>/tmp2/data.txt</arg>  <job-tracker>blah</job-tracker>  </configuration>  <mkdir  path=\"/tmp2\"  />  <distcp  xmlns=\"uri:oozie:distcp-action:0.1\">  app  b  <value>  A2</value>  test  Parser  Global  Extension  Actions  Local  Already  Exists  get  Conf  <prepare>  <name>b</name>  assert  Equals  wf-schema-valid-global-ext.xml  <value>  B</value>  <arg>/tmp/data.txt</arg>  </distcp>  IO  Utils  parser  <delete  path=\"/tmp2\"  />  get  Resource  As  Reader  <property>  get  Node  <name-node>meh</name-node>          <name>a</name>    expectedB  validateAndParse    </prepare>        </property>    replaceAll    <configuration>      <arg>/tmp2/data.txt</arg>      <job-tracker>blah</job-tracker>      </configuration>        <mkdir path=\"/tmp2\" />    <distcp xmlns=\"uri:oozie:distcp-action:0.1\">    app     b        <value>A2</value>    testParserGlobalExtensionActionsLocalAlreadyExists  getConf    <prepare>          <name>b</name>    assertEquals  wf-schema-valid-global-ext.xml        <value>B</value>      <arg>/tmp/data.txt</arg>    </distcp>  IOUtils  parser      <delete path=\"/tmp2\" />    getResourceAsReader      <property>    getNode    <name-node>meh</name-node>',Flakey
'get  Boolean  With  Default  then  Return  Ninja  Constant  invoke  when  param1  long  Param  context  create  ninja  Properties  mock  Controller  get  Parameter  long  Param  Empty  Strict  Mode  Works  getBooleanWithDefault  thenReturn  NinjaConstant  invoke  when  param1  longParam  context  create  ninjaProperties  mockController  getParameter  longParamEmptyStrictModeWorks',Non_Flakey
'_test  Transient  test  End  Transient  assert  True  end.transient  end  Workflow  Action  Bean  _testTransient  testEndTransient  assertTrue  end.transient  end  WorkflowActionBean',Flakey
'get  Secret  Key  get  Current  User  set  check  Specific  Provider  credentials  Credential  Provider  Factory  get  Credentials  conf  our  Url  :///  assert  Array  Equals  User  Provider  pass2  see  if  the  credentials  are  actually  in  the  UGI  test  User  Provider  User  Group  Information  getSecretKey  getCurrentUser  set  checkSpecificProvider  credentials  CredentialProviderFactory  getCredentials  conf  ourUrl  :///  assertArrayEquals  UserProvider  pass2   see if the credentials are actually in the UGI  testUserProvider  UserGroupInformation',Non_Flakey
'cluster  blocks  Scanned  get  Data  Nodes  LOG  dn  Waiting  for  all  blocks  to  be  scanned  for  bpid=  wait  Active  Thread  sleep  restart  Data  Node  bpids  get  Blocks  Scanned  In  Last  Run  get  ;  Scanned  so  far=  set  Up  test  Block  Scanner  After  Restart  shutdown  info  cluster  blocksScanned  getDataNodes  LOG  dn  Waiting for all blocks to be scanned for bpid=  waitActive  Thread  sleep  restartDataNode  bpids  getBlocksScannedInLastRun  get  ; Scanned so far=  setUp  testBlockScannerAfterRestart  shutdown  info',Flakey
'get  Bytes  Transferred  read  more  stuff;  and  a  lot  more  stuff  dst  Standard  Charsets  Codec  Test  Utils  assert  False  channel  clear  bytes  Read  assert  Equals  decoder  convert  Byte  Buffer  stuff;  Assert  allocate  inbuf  assert  True  metrics  more  stuff  test  Coding  Beyond  Content  Limit  is  Completed  getBytesTransferred  read  more stuff; and a lot more stuff  dst  StandardCharsets  CodecTestUtils  assertFalse  channel  clear  bytesRead  assertEquals  decoder  convert  ByteBuffer  stuff;  Assert  allocate  inbuf  assertTrue  metrics  more stuff  testCodingBeyondContentLimit  isCompleted',Non_Flakey
'<value>  A</value>  <name>a</name>  <job-tracker>foo</job-tracker>  expected  D  validate  And  Parse  </prepare>  </property>  replace  All  <archive>/tmp</archive>  <configuration>  </configuration>  wf-schema-valid-global-job  Xml.xml  app  <file>/tmp</file>  <mkdir  path=\"/tmp\"  />  d  get  Conf  <reducer>/mywc.sh</reducer>  <prepare>  <mapper>/mycat.sh</mapper>  <name>b</name>  assert  Equals  <job-xml>/spam2</job-xml>  <job-xml>/spam1</job-xml>  <value>  B</value>  </map-reduce>  IO  Utils  parser  </streaming>  test  Parser  Global  Job  XML  <streaming>  get  Resource  As  Reader  <property>  get  Node  <delete  path=\"/tmp\"  />  <map-reduce  xmlns=\"uri:oozie:workflow:0.4\">  <job-xml>/tmp</job-xml>  <name-node>bar</name-node>          <value>A</value>          <name>a</name>      <job-tracker>foo</job-tracker>    expectedD  validateAndParse    </prepare>        </property>    replaceAll    <archive>/tmp</archive>      <configuration>      </configuration>    wf-schema-valid-global-jobXml.xml  app       <file>/tmp</file>        <mkdir path=\"/tmp\" />    d  getConf      <reducer>/mywc.sh</reducer>      <prepare>        <mapper>/mycat.sh</mapper>          <name>b</name>    assertEquals    <job-xml>/spam2</job-xml>      <job-xml>/spam1</job-xml>          <value>B</value>    </map-reduce>  IOUtils  parser    </streaming>    testParserGlobalJobXML    <streaming>    getResourceAsReader      <property>    getNode      <delete path=\"/tmp\" />    <map-reduce xmlns=\"uri:oozie:workflow:0.4\">      <job-xml>/tmp</job-xml>      <name-node>bar</name-node>',Flakey
