@relation _home_supun_Documents_wekafiles_Camel_case_final_cc_exc_long

@attribute tokens string
@attribute klass {Non_Flakey,Flakey}

@data
'encode  1  0  1  1  1  0  1  0  1  0  0  1  1  0  1  0  1  1  1  0  1  1  1  1  1  1  1  1  0  0  0  1  1  0  0  1  1  1  1  1  1  1  1  0  1  1  1  0  1  0  1  0  0  0  1  0  1  0  1  1  1  0  1  1  0  1  1  1  0  1  0  0  1  1  1  0  0  1  0  0  1  0  1  1  1  0  0  0  0  0  1  0  0  0  0  1  0  0  1  0  0  0  0  0  1  0  0  0  0  1  1  0  0  1  0  0  0  0  0  1  0  1  1  0  0  0  <<  >>  1  1  1  1  1  1  1  0  0  0  0  1  0  1  0  0  1  0  1  0  0  ec  level:  h  0  0  0  0  0  0  0  0  0  1  1  1  1  0  0  0  0  0  0  0  0  put  1  0  0  0  0  0  1  0  0  1  0  0  0  1  0  0  0  1  1  0  0  1  0  1  1  1  0  1  0  1  0  0  0  1  0  1  0  0  0  1  0  0  encode  hint  type  qr  code  encoder  0  0  0  1  1  0  1  1  0  0  0  0  1  0  0  0  0  1  1  0  0  1  0  0  0  0  0  1  0  0  0  0  0  0  1  1  0  1  1  0  0  0  1  0  1  1  1  0  1  0  1  1  1  1  0  1  0  0  1  0  1  1  0  0  0  0  0  0  0  0  0  1  1  1  0  1  1  1  1  1  1  1  1  1  1  0  0  0  0  0  1  0  0  0  1  1  0  0  1  0  0  0  0  0  1  matrix:  hints  1  0  1  1  1  0  1  0  0  1  1  0  0  0  1  0  1  1  1  0  1  expected  assert  equals  0  0  0  0  0  0  0  0  1  1  0  1  0  0  1  0  1  1  1  1  1  version:  1  mask  pattern:  6  utf8  mode:  byte  1  1  0  0  0  1  1  1  0  0  0  1  1  0  0  1  0  1  0  1  1  test  simple  utf8  eci  to  string  1  1  1  1  1  1  1  0  1  0  1  0  1  0  1  1  1  1  1  1  1  0  1  1  0  0  1  1  0  0  1  1  1  0  1  1  1  1  1  1  1  1  error  correction  level  1  1  1  1  1  1  1  0  1  0  1  0  0  0  1  0  0  0  0  0  0',Non_Flakey
'action  id  get  missing  dependencies  data  should  have  been  in  missing  dependency  list!  current  list:  dependency  should  be  available!  current  list:  get  time  tz  /2009/01/29/  get  id  2009-02-16  t23:59  date  utils  /2009/02/05  parse  date  oozie  tz  missing  dependencies  recorded  by  the  coordinator  action  after  input  check  /2009/02/12/  get  test  case  dir  get  test  action  input  missing  dependencies  create  dir  action  start  time  index  of  2009-02-15  t23:59  /2009/02/12  expected  missing  dependencies  are  /2009/02/05   /2009/01/29   and  /2009/01/22.  miss  deps  order  specification  -  /2009/02/12   /2009/02/05   /2009/01/29   /2009/01/22  /2009/01/29  index  -  test  coord  action  input  check  x  command-  c  execute  add  record  to  coord  job  table  call  job  id  @1  was  not  stored  properly  in  db  fail  services  case  when  /2009/01/29  exists  but  checking  stops  since  dataset  synchronously  expected  before  i.e.  /2009/02/05  is  missing  0000000-  end  time  job  jpa  service',Flakey
'expected  contents  inputs  l  barcode  contents  as  list  result  assert  not  null  result  metadata  type  process  structured  append  test  process  structured  append  results  sa1  sa2  sa3  qr  code  multi  reader  add  sa1  sa1  sa3  sa3  sa2  sa2  barcode  format  get  text  assert  equals  size  put  metadata  arrays  nsa  not  sa',Non_Flakey
'cluster  create  table  test  timestamps  t  timestamp  test  base  do  test  delete  not  pollute  this  latter?  or  put  into  separate  tests.  incommon  do  test  timestamp  scanning  flushcache',Flakey
'fruit  context  print  simple  configurator  status  listener  with  prefix.xml  status  printer  implcit_  dir  assert  is  error  free  do  configure  je  checker  status  listener  with  prefix',Non_Flakey
'assert  false  get  current  dateafter  incrementing  in  months  get  id  run  date  utils  get  status  is  pending  add  record  to  coord  action  table  parse  date  oozie  tz  coord  get  cmd  coord  job  test  coord  status  transit  service  running2  assert  not  null  get  coordinator  action  end  current  date  plus  month  job  wait  for  start  assert  equals  x  data  test  case  execute  add  record  to  coord  job  table  coordinator  job  job  id  services  runnable  coord-action-get.xml  job  jpa  service  evaluate',Flakey
'apply  glob  mixed  case  item  get  conf  apply  n*e  name  setup  /directory/path/  na  me  assert  equals  mock  fs  result  test  a  glob  pattern  with  different  case',Non_Flakey
'date  script  executor  session  given  insert  simple  select  value  from  simple  where  id  =  0  am  crud  when  of  should_insert_with_insert_strategy_non_null_fields  with  insert  strategy  id  row  value  table  insert  strategy  execute  script  template  is  not  null  random  utils  manager  one  get  string  next  long  assert  that  execute  simple  entity/insert_single_row.cql  immutable  map  then  long  build  date  key  is  equal  to  entity',Flakey
'assume  false  test  env  helper  windows  assume  test  env  vars  with  inheritance',Non_Flakey
'context  set  resource  watcher  update  period  try  async  check  then  return  assert  false  resource  type  should  not  watch  for  change  unless  check  completed  eq  when  get  config  group_  name  was  checked  for  change  mockito  assert  true  get  mock  resource  watcher  victim  key',Flakey
'erasure  code  constants  coder  xor  raw  erasure  coder  factory  native  xor  raw  erasure  coder  factory  rs  legacy  raw  erasure  coder  factory  get  coder  by  name  assert  true  rs  raw  erasure  coder  factory  get  instance  native  rs  raw  erasure  coder  factory  codec  registry  test  get  coder  by  name',Non_Flakey
'add  qualifier_1  value2  qualifier_2  value1  row_3  delete  put  result  get  value  bytes  test  delete  assert  null  column_2  column_1  add  family  assert  true  assert  not  null  get  equals  remote  table  value_1  value_2  delete  column',Flakey
'next  bad  request  then  return  get  filter  chain  filter  chain  when  get  bad  request  result  ninja  default  route  mockito  that\'s  a  bad  request  that  should  be  handled  by  on  bad  request  context  impl  mock  verify  test  on  route  request  when  on  bad  request  on  route  request  then  throw',Non_Flakey
'a  a  b  b  aa  bb  x  log  create  prefix  a-  b-  assert  equals  log  info  aa  b-  test  info  parameters  a-  define  parameter  set  parameter',Flakey
'is  static  get  name  log  get  declared  method  get  parameter  types  is  private  get  method  error  m  exc2  filter  file  system  doesn\'t  implement  get  declared  methods  testing  skipping  get  modifiers  is  final  modifier  info  test  filter  file  system',Non_Flakey
'check  ownership  case  6:  user2  (non-owner)  changes  file_  dir_  path\'s  group  to  be  group3  case  3:  user1  changes  file_  dir_  path\'s  owner  to  be  user2  case  2:  superuser  changes  file_  dir_  path\'s  owner  to  be  <user1   group3>  conf  default_  umask  login  fs  delete  default_  permission  set  owner  file_  dir_  path  user1  user2  file  system  get  which  it  does  not  belong  to  group3_  name  create  delete  the  file/directory  test  directory  creation  to  case  7:  user2  (non-owner)  changes  file_  dir_  path\'s  user  to  be  user2  case  1:  superuser  create  a  file/directory  get  short  user  name  op  get  parent  check  if  the  ownership  of  a  file/directory  is  set  correctly  superuser  get  group  test  file  creation  op  type  check  ownership  is  set  correctly  for  a  file  or  directory  test  ownership  group1_  name',Flakey
'240  shifts  to  edifact  encodation  .  a.  c1.3.  x.  x2..  240  184  27  131  198  236  238  89  240  184  27  131  198  236  238  98  230  31  97  139  152  97  139  152  97  139  152  97  139  152  97  139  152  97  139  152  89  89  <--  this  is  the  temporary  unlatch  .  a.  c1.3.  x  test  edifact  encodation  .  a.  c1.3.  x.  x2.  240  184  27  131  198  236  238  98  230  50  .  a.  c1.3.  x.  x  .  xxx.  xxx.  xxx.  xxx.  xxx.  xxx.ü  xx.  xxx.  xxx.  xxx.  xxx.  xxx.  xxx  124  47  235  125  240  .  a.  c1.3.  x.  x2  240  184  27  131  198  236  238  16  21  1  187  28  179  16  21  1  187  28  179  16  21  1  240  184  27  131  198  236  238  98  230  50  47  47  240  185  134  24  185  134  24  185  134  24  185  134  24  185  134  24  185  134  24  visualized  .  a.  c1.3.  data.123  data.123  data  assert  equals  240  184  27  131  198  236  238  98  230  50  47  129  240  184  27  131  198  236  238  98  231  192  checking  temporary  unlatch  from  edifact  .  a.  c1.3.  x.  encode  high  level',Non_Flakey
'get  time  get  expected  start  test  sla  registration  get  current  assert  not  null  get  -  test  sla  reg  get  jpa  executor-  w  bean  get  alert  events  read  cmd  get  job  id  get  sla  config  map  _add  record  to  sla  registration  table  assert  equals  execute  job  id  services  get  alert  contact  size  0000000-  app  type  alert@example.com  jpa  service  end_  miss  get  app  type',Flakey
'10.119.103.112  10.113.221.222  10.222.103.121  is  in  the  list  10.113.221.221  assert  false  10.222.103.121  is  not  in  the  list  refresh  10.221.102.0/23  cipl  ips  10.222.103.121  create  file  with  entries  test  add  with  refresh  remove  file  assert  true  ips.txt  test  file  based  ip  list  ips2  10.113.221.222  is  in  the  list  10.222.0.0/16  is  in  10.113.221.222  is  not  in  the  list',Non_Flakey
'date  set  script  executor  table  name  for  session  given  update_dsl_with_schema_name  update  eq  table  name  should_dsl_update_with_schema_name  when  of  from  where  id  row  value  table  select  value  from  simple  entity/create_simple_mirror_table.cql  execute  script  template  random  utils  manager  one  where  id  =  get  string  next  long  assert  that  execute  immutable  map  simple  entity/insert_single_row.cql  keyspace  for  then  long  build  date  key  new  value  dsl  is  equal  to  default_  cassandra_  embedded_  keyspace_  name',Flakey
'server  get  default  socket  factory  test  rte  during  connection  setup  conf  when  do  answer  assert  true  string  utils  client  info  address  e  log  random  expected  an  exception  to  have  been  thrown  start  call  should  fail  due  to  injected  exception.  stringify  exception  caught  expected  exception  (i.e.  it  should  not  have  cached  a  half-constructed  connection)  next  long  spy  factory  get  connect  address  call  fail  contains  net  utils  create  socket  answer  stop  mockito  reset  injected  fault  spy  throw  an  rte  when  set  so  timeout  is  called.',Non_Flakey
'check  coord  actions  get  time  date  utils  parse  date  oozie  tz  2009-03-06  t10:00  z  add  record  to  job  table  call  job  id  pause  time  2009-03-06  t10:08  z  -test  action  mater-  c  0000000-  start  time  end  time  test  action  mater  with  pause  time2  2009-03-06  t10:14  z',Flakey
'other-user4  conf  user5/cron@  other.  realm  user7@example.com@  default.  realm  hadoop_  security_  auth_  to_  local  test  constructor  success  failure  test  mit  hadoop  security  off   but  use  rules  if  explicitly  set  user6@example.com@  other.  realm  set  configuration  user3/cron@  default.  realm  with  mit  failures  test  constructor  with  rules  user  group  information  user1  rule:1:$1@$0(.*@  other.  realm)s/(.*)@.*/other-$1/  set  user2@  default.  realm  test  constructor  failures  hadoop_  security_  auth_  to_  local_  mechanism  user4@  other.  realm',Non_Flakey
'get  recovery  path  <chmod  path=\'\'{5}\'\'  permissions=\'\'-rwxrwxrwx\'\'/>  chmod1  chmod2  <chmod  path=\'\'{6}\'\'  permissions=\'\'-rwxrwx---\'\'  dir-files=\'\'false\'\'/>  source  get  status  create  context  new  file2  x  chmod2  x  get  path  context  get  file  status  action  mkdir  x  mkdir  <touchz  path=\'\'{8}\'\'/>  <move  source=\'\'{3}\'\'  target=\'\'{4}\'\'/>  get  permission  ae  format  <mkdir  path=\'\'{1}\'\'/>  get  file  system  check  <fs><name-node>{0}</name-node>  chmod1  x  rwxrwx---  new  file1  x  workflow  action  mkdirs  new  file2  new  file1  assert  false  <touchz  path=\'\'{7}\'\'/>  child2  fs  delete  child1  action  xml  <delete  path=\'\'{2}\'\'/>  test  submit  with  name  node  assert  true  </fs>  end  ok  get  data  get  name  node  uri  source  x  message  format  to  uri  delete  x  start  get  action  assert  equals  get  external  status  rwxrwxrwx  target  assert  null  assert  not  same  exists  to  string  create  new  file  get  fs  test  case  dir',Flakey
'/storage  policy  storage  policy  path  chroot  fs  set  class  mockfs://foo/a/b  /a/b/storage  policy  conf  uri  ch  rooted  storage  policy  path  get  raw  file  system  get  storage  policy  fs.mockfs.impl  test  get  storage  policy  chroot  uri  create  verify  mock  fs',Non_Flakey
'kills  a  b  add  node  def  f  enters  start  j  assert  equals  test  kill  with  running  nodes  workflow  instance  get  status  kill  as  list  wf  1  exits  size  <worklfow-app/>  end  arrays  job  fails',Flakey
'json  document  test  invalid  json  body  then  return  format  body  parser  engine  json  is  invoke  string  json  obj  mapper  get  input  stream  when  get  bytes  mockito  assert  true  {\"first  name\":\"\%s\"   \"last  name\":\"\%s\"   \"birth  year\":\%d   \"last  seen\":\"\%s\"  context  body  parser  engine  json  test  bad  request  thrown  close',Non_Flakey
'cluster  create  cluster  assert  false  t=  conf  error  system  create  file  wait  active  sleep  lease  period  /foo3  set  lease  period  create  a  new  file.  /foo2  test  lease  expire  empty  files  /foo  dfs  config  keys  e  set  default  uncaught  exception  handler  wait  for  the  lease  to  expire  get  file  system  test  file  creation  thread  set  int  dfs  get  default  uncaught  exception  handler  lease  manager  t  is  concurrent  modification  exception  build  num  data  nodes  datanode_  num  test  lease  expire  empty  files  start  uncaught  exception  old  ueh  namenode  triggers  lease  recovery  shutdown',Flakey
'test  fields  number  of  ops  for  rs1  average  time  for  s1  number  of  ops  for  r1  get  metrics  r1  avg  time  g1  source  g2  g3  s1  avg  time  g4  c1  add  counter  rs1  counter2  desc  verify  average  time  for  rs1  info  g3  desc  add  add  gauge  r1  num  ops  number  of  ops  for  s1  incr  average  time  for  r1  g4  desc  rs1  avg  time  rb  make  source  metrics  annotations  s1  num  ops  metrics  counter2  rs1  num  ops',Non_Flakey
'wf  action  get  cmd  get  workflow  instance  add  record  to  wf  action  table  test  wf  kill  success2  get  id  assert  equals  workflow  instance  get  status  execute  call  1  services  add  record  to  wf  job  table  workflow  action  assert  not  null  get  action  workflow  job  job  wf  instance  jpa  service  wf  job  get  cmd',Flakey
'cluster  a  chance  to  take  the  lock   if  it  is  ever  going  to.  log  health  monitor  start  wait  for  health  state  allowing  svc0\'s  elector  to  re-establish  its  connection  wait  for  active  lock  holder  svc0  should  get  the  lock  again  allow  session  reestablishment  for  tests  expire  active  lock  holder  thread  make  svc1  unhealthy   and  wait  for  its  fc  to  notice  the  bad  health.  get  elector  sleep  set  healthy  expired  svc0\'s  zk  session.  waiting  a  second  to  give  svc1  prevent  session  reestablishment  for  tests  expire  svc0  test  dont  failover  to  unhealthy  node  info  ensure  that  no  one  holds  the  lock.',Non_Flakey
'coord  action  event  waiting  coord  action  event  success  _test  event  handler  service  *  coordinator  action  events  run  myapp  parentid  output  jobid  coord  action  event  started  assert  true  test  event  listener  queue  event  coordinator  action  workflow  job  event  event2  workflow  job  event  success  workflow  job  event  failure  workflow  job  event  started  coord  action  event  suspend  *  workflow  job  events  set  status  ehs  workflow  job  event  suspend  contains  set  length  get  test  user  to  string  coord  action  event  failure',Flakey
